Dependent Table,Dependent Column Index,Referenced Table,Referenced Column Index,Classification
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,sachachuatechevangelistconnectorgeek20070813.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,RestorationHardwareProvesItPaysToBetOnWealthyConsumersStockTwitsTheStreet.csv,0,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,BaseonBallsPerGameDIBaseballStatisticsNCAAcom.csv,4,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,AuxiliumPredictionFDARejectsCrookedPenisDrugPg2TheStreet.csv,0,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PatentUS20040135543ReelchargingdeviceGooglePatents.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,KeeperBaseball2015FantasyBaseballYahooSports.csv,0,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,USSDENVERLPD9CrewRoster.csv,5,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,TennesseeTechTennesseeTech.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,RankingListSkierPerformances.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,GradingOhioUniversityPolicy12040.csv,0,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,MassportBusinesswithMassport.csv,4,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PlayerStatsYearbyYearVanessaVaniStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PatentUS4888665CustomizablecircuitryGooglePatents.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,VCUVCU.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,Table1HIVInfectionamongIllegalMigrantsItaly20042007Volume15Number11November2009EmergingInfectiousDis.csv,0,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,MITMIT.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PatentUS5036017MethodofmakingasymmetricalfieldeffecttransistorGooglePatents.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,PatentUS5119318ExpertcontrolsystemforrealtimemanagementofautomatedfactoryequipmentGooglePatents.csv,1,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,RepNancyPelosiCampaignFinanceMoneyOtherDataRepresentative2008OpenSecrets.csv,5,Invalid
IBMLI74128PrerequisiteforWebSphereCommerceFeaturePack5UnitedStates.csv,4,BrevetUS5094316OverheadspeakersystemforuseinvehiclesGoogleBrevets.csv,1,Invalid
IBMNewsroom20100211IBMBringsBusinessGradeSocialSoftwaretoiPhoneMacsUnitedStates.csv,1,MultnomahCountyProbateFiles.csv,1,Invalid
August42001TampaBayDevilRaysatChicagoWhiteSoxBoxScoreandPlaybyPlayBaseballReferencecom.csv,6,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Invalid
ImhotharsBagsMiscellaneousRiftAddonsCurse.csv,1,MultnomahCountyProbateFiles.csv,1,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,1,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,1,WatchListStockMarketBeat.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,WatchListStockMarketBeat.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,1,generalbloodymindednessoftheuniversemgoblog.csv,2,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,1,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,MoschinoSleevelessCrepeDressSHOPBOP.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,ColorBlockTurtleneckSweaterby525AmericaatGilt.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,ThakoonAdditionCarbonCopyTankDressSHOPBOP.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,2,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,BoysStraightJeansADBDP00001DCShoes.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,SilkDrapeDressbyAnagrambyGaryGrahamatGilt.csv,1,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,BrazilianBikinissizingchart.csv,1,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,PerformanceSportTrunksbyBjornBorgatGilt.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,31PhillipLimLeatherTrimTShirtSHOPBOP.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,FantasyBaseballYahooSports.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,FantasyBaseballYahooSports.csv,8,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,PlayingRoster.csv,1,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,TornbyRonnyKoboPolaColorblockPantsSHOPBOP.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,HeatherBoxyVNeckShirtSHOPBOP.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,EnzaCostaBoldUTankSHOPBOP.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,AsymmetricalRibbedKnitTopbyNarcisoRodriguezatGilt.csv,1,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,BURNOUTBREAKOUTTANKbyBoyMeetsGirlatGilt.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,USSDENVERLPD9CrewRoster.csv,1,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,USSDENVERLPD9CrewRoster.csv,5,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,SoccerEquipmentandGear.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,GradingOhioUniversityPolicy12040.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,JERSEYHARDINTSHIRTbyEveratGilt.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,ALCJoniSweaterSHOPBOP.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,FeltedGraphicCrewNeckJumperbyBenShermanPlectrumatGilt.csv,0,Invalid
BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,RankingListSkierPerformances.csv,9,Invalid
BAUGHTennesseeTech.csv,2,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
BAUGHTennesseeTech.csv,2,DifferencebetweenrevisionsofBeagleBoardGSoC2010ProjectsC6RunDocumentationeLinuxorg.csv,0,Invalid
BBCSportFootballSwanseaCityResults.csv,0,StarWarsTheOldRepublicFriendsTrialExpandsBluesNewsComments.csv,4,Invalid
BenoitBenjamin198788GameLogBasketballReferencecom.csv,4,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,1,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS5275062WebtensionmeasuringdeviceforusewithwebcoilingequipmentGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,WatchListStockMarketBeat.csv,0,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS5646557DataprocessingsystemandmethodforimprovingperformanceofdominotypeGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,InternalRevenueManual811AppealsOperatingDirectivesandGuidelines.csv,0,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS5823651DisplayadapterforoverheadprojectorpresentationGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,1,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS6306477CoveringmoduleandanchorsheetGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS6591396MovingimagecommunicationqualitydeterminationapparatusGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatenteUS7785341ProstheticheartvalvesscaffoldingstructuresandsystemsandmethodsforGooglePatentes.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS20040135543ReelchargingdeviceGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS20060008450UseofmultipotentadultstemcellsintreatmentofmyocardialinfarctionGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,RaidProgressGuildOxWoWRankings.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,USSDENVERLPD9CrewRoster.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,USSDENVERLPD9CrewRoster.csv,5,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,1,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,4,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,2,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,GenericMetadateCDAvailabilityDrugscom.csv,0,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS4652765EdgedetectingdeviceinopticalmeasuringinstrumentGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PrimateConcertTicketsSeatGeek.csv,2,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS4888665CustomizablecircuitryGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,MatchboxTwentyConcertTicketsSeatGeek.csv,2,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS5036017MethodofmakingasymmetricalfieldeffecttransistorGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,PatentUS5119318ExpertcontrolsystemforrealtimemanagementofautomatedfactoryequipmentGooglePatents.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,0,BrevetUS5094316OverheadspeakersystemforuseinvehiclesGoogleBrevets.csv,1,Invalid
sachachuatechevangelistconnectorgeek20070813.csv,1,MrsKathleenMGrossoFUTUREAssignmentsforAffenpinscher.csv,2,Invalid
BillStatusCompleteBillHistory.csv,0,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
BillStatusCompleteBillHistory.csv,0,USSDENVERLPD9CrewRoster.csv,1,Invalid
BillStatusCompleteBillHistory.csv,0,USSDENVERLPD9CrewRoster.csv,5,Invalid
BillStatusCompleteBillHistory.csv,0,RugbyUnionESPNScrumStatsguruPlayeranalysisJeanBaptisteElissaldeTestmatches.csv,0,Invalid
BillStatusCompleteResolutionHistory.csv,0,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS5275062WebtensionmeasuringdeviceforusewithwebcoilingequipmentGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS5646557DataprocessingsystemandmethodforimprovingperformanceofdominotypeGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS5823651DisplayadapterforoverheadprojectorpresentationGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS6306477CoveringmoduleandanchorsheetGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS6591396MovingimagecommunicationqualitydeterminationapparatusGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatenteUS7785341ProstheticheartvalvesscaffoldingstructuresandsystemsandmethodsforGooglePatentes.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS20040135543ReelchargingdeviceGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,cfbstatscom2013TulsaGoldenHurricaneReceiving.csv,2,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS20060008450UseofmultipotentadultstemcellsintreatmentofmyocardialinfarctionGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,USSDENVERLPD9CrewRoster.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,USSDENVERLPD9CrewRoster.csv,5,Invalid
BillStatusCompleteResolutionHistory.csv,0,WeatherHistoryforWestfieldMAWeatherUnderground.csv,7,Invalid
BillStatusCompleteResolutionHistory.csv,0,RugbyUnionESPNScrumStatsguruPlayeranalysisJeanBaptisteElissaldeTestmatches.csv,0,Invalid
BillStatusCompleteResolutionHistory.csv,0,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,2,Invalid
BillStatusCompleteResolutionHistory.csv,0,WillGoogleandMicrosoftEarningsTrumpQETheStreet.csv,0,Invalid
BillStatusCompleteResolutionHistory.csv,0,SoccerEquipmentandGear.csv,0,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS4652765EdgedetectingdeviceinopticalmeasuringinstrumentGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,YahooSportsRivalscom2014NorthCarolinaCommitments.csv,2,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS4888665CustomizablecircuitryGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,GeographicZoneReportReefEnvironmentalEducationFoundationREEF.csv,0,Invalid
BillStatusCompleteResolutionHistory.csv,0,VCUVCU.csv,2,Invalid
BillStatusCompleteResolutionHistory.csv,0,MITMIT.csv,2,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS5036017MethodofmakingasymmetricalfieldeffecttransistorGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,PatentUS5119318ExpertcontrolsystemforrealtimemanagementofautomatedfactoryequipmentGooglePatents.csv,1,Invalid
BillStatusCompleteResolutionHistory.csv,0,BrevetUS5094316OverheadspeakersystemforuseinvehiclesGoogleBrevets.csv,1,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,ShinedownConcertTicketsSeatGeek.csv,2,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,FantasyBaseballYahooSports.csv,8,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,FantasyBaseballYahooSports.csv,0,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,USSDENVERLPD9CrewRoster.csv,5,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,DifferencebetweenrevisionsofPlanningCouncilNovember092011Eclipsepedia.csv,2,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,sachachuatechevangelistconnectorgeek20070813.csv,1,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,RankingListSkierPerformances.csv,9,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,MarquetteGoldenEaglesOfficialAthleticSite.csv,6,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,PlayingRoster.csv,1,Invalid
BoysStraightJeansADBDP00001DCShoes.csv,0,AquacomputercuplexkryosDelrinfürSockel1366115611551150775G14CPUWasserkühlerCPUKühlerWasserkühlungAqu.csv,3,Invalid
BrazilianBikinissizingchart.csv,0,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
BrazilianBikinissizingchart.csv,1,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
BrazilianBikinissizingchart.csv,0,USSDENVERLPD9CrewRoster.csv,1,Invalid
BrazilianBikinissizingchart.csv,0,USSDENVERLPD9CrewRoster.csv,3,Invalid
BrazilianBikinissizingchart.csv,0,USSDENVERLPD9CrewRoster.csv,5,Invalid
BrazilianBikinissizingchart.csv,1,USSDENVERLPD9CrewRoster.csv,1,Invalid
BrazilianBikinissizingchart.csv,1,USSDENVERLPD9CrewRoster.csv,5,Invalid
BrazilianBikinissizingchart.csv,0,HorsesFREEtoGoodHomeTheHorsecom.csv,6,Invalid
BrazilianBikinissizingchart.csv,0,StatisticsChicagoFire.csv,1,Invalid
BrazilianBikinissizingchart.csv,0,TheExpendablesConcertTicketsSeatGeek.csv,2,Invalid
BrazilianBikinissizingchart.csv,0,MultnomahCountyProbateFiles.csv,1,Invalid
BrazilianBikinissizingchart.csv,0,MultnomahCountyProbateFiles.csv,3,Invalid
BrazilianBikinissizingchart.csv,1,MultnomahCountyProbateFiles.csv,1,Invalid
BrazilianBikinissizingchart.csv,0,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Invalid
BrazilianBikinissizingchart.csv,0,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,3,Invalid
BrazilianBikinissizingchart.csv,0,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
BrazilianBikinissizingchart.csv,1,DifferencebetweenrevisionsofPlanningCouncilNovember092011Eclipsepedia.csv,2,Invalid
BrazilianBikinissizingchart.csv,1,sachachuatechevangelistconnectorgeek20070813.csv,1,Invalid
BrazilianBikinissizingchart.csv,1,WomanPays200ForiPadThatTurnsOuttoBeaMirrorVideoNASDAQcom.csv,0,Invalid
BrazilianBikinissizingchart.csv,1,BaseonBallsPerGameDIBaseballStatisticsNCAAcom.csv,4,Invalid
BrazilianBikinissizingchart.csv,1,MarquetteGoldenEaglesOfficialAthleticSite.csv,6,Invalid
BrazilianBikinissizingchart.csv,1,AquacomputercuplexkryosDelrinfürSockel1366115611551150775G14CPUWasserkühlerCPUKühlerWasserkühlungAqu.csv,3,Invalid
BrazilianBikinissizingchart.csv,1,KeeperBaseball2015FantasyBaseballYahooSports.csv,0,Invalid
BrazilianBikinissizingchart.csv,1,BillStatusCompleteBillHistory.csv,0,Invalid
BrazilianBikinissizingchart.csv,1,BillStatusCompleteResolutionHistory.csv,0,Invalid
BrazilianBikinissizingchart.csv,1,ŽenskaVintagezmijaNailRingUSD199.csv,2,Invalid
BrazilianBikinissizingchart.csv,1,GrandPrixFormule1vanFrankrijk1985Wikipedia.csv,0,Invalid
BrazilianBikinissizingchart.csv,1,UKCLogbookLogbookforjonnie3430.csv,1,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,RaidProgressGuildOxWoWRankings.csv,1,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,USSDENVERLPD9CrewRoster.csv,1,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,StatisticsChicagoFire.csv,1,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,CMU15750GraduateAlgorithmsSpring2009Schedule.csv,2,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,RankingListSkierPerformances.csv,2,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,GradingOhioUniversityPolicy12040.csv,0,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,ŽenskaVintagezmijaNailRingUSD199.csv,2,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,YahooSportsRivalscom2014NorthCarolinaCommitments.csv,2,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,BaseonBallsPerGameDIBaseballStatisticsNCAAcom.csv,4,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,GrandPrixFormule1vanFrankrijk1985Wikipedia.csv,0,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,GeographicZoneReportReefEnvironmentalEducationFoundationREEF.csv,0,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,Table1HIVInfectionamongIllegalMigrantsItaly20042007Volume15Number11November2009EmergingInfectiousDis.csv,0,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,PlatinumSolitaireEngagementRingwithDesigns130ctRoundDiamond68251968.csv,4,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,GrandPrixFormule1vanJapan1993Wikipedia.csv,0,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,AquacomputercuplexkryosDelrinfürSockel1366115611551150775G14CPUWasserkühlerCPUKühlerWasserkühlungAqu.csv,4,Invalid
CanoakayakaiGiochidellaXXVIIOlimpiadeC1500metrimaschileWikipedia.csv,4,KeeperBaseball2015FantasyBaseballYahooSports.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,TornbyRonnyKoboPolaColorblockPantsSHOPBOP.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,HeatherBoxyVNeckShirtSHOPBOP.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,FantasyBaseballYahooSports.csv,8,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,FantasyBaseballYahooSports.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,WatchListStockMarketBeat.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,PatentUS5646557DataprocessingsystemandmethodforimprovingperformanceofdominotypeGooglePatents.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,MoschinoSleevelessCrepeDressSHOPBOP.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,ColorBlockTurtleneckSweaterby525AmericaatGilt.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,PatentUS5823651DisplayadapterforoverheadprojectorpresentationGooglePatents.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,StatisticsChicagoFire.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,CMU15750GraduateAlgorithmsSpring2009Schedule.csv,2,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,PatentUS6591396MovingimagecommunicationqualitydeterminationapparatusGooglePatents.csv,1,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,ThakoonAdditionCarbonCopyTankDressSHOPBOP.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,RestorationHardwareProvesItPaysToBetOnWealthyConsumersStockTwitsTheStreet.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,EnzaCostaBoldUTankSHOPBOP.csv,0,Invalid
SocialSecurityOfficeforSaintAugustineFL32095SocialSecurityHopcom.csv,2,AuxiliumPredictionFDARejectsCrookedPenisDrugPg2TheStreet.csv,0,Invalid
